region,cs,freq,ml,el,wc,tweet,author,lat,lon,Cebu,34.75%,2148, Dumaguete,7.67%,474, Davao,27.64%,1709, CDO,29.94%,1851,6182
c,,,,,2, @impiacandaza ily, JustinKateh,10.318198,123.906575,,,,,,,,,,,,,
v,,,,,2, \ud83d\udc94, farhanajane,7.087236,125.490285,,,,,,,,,,,,,
c,,,,,2, @_spANJBOB_ thanks :)), miahtics,10.291331,123.872708,,,,,,,,,,,,,
o,,,,,2, done hahahaha, bernardoxchandy,8.468958,124.589774,,,,,,,,,,,,,
o,,,,,2, Kath sakang!!, kahniellovers,8.487058,124.598108,,,,,,,,,,,,,
c,,,,,2, @irishc02 tnx, cortes_malou18,10.342569,123.939877,,,,,,,,,,,,,
v,,,,,2, 11:11, krissahaody,7.11301,125.631496,,,,,,,,,,,,,
c,,,,,2, Kz baaaa, kirsteeengail__,10.265131,123.845749,,,,,,,,,,,,,
d,,,,,2, \ud83d\ude12, clairerosillo07,9.31321,123.275858,,,,,,,,,,,,,
v,,,,,2, @millevilbar pshhhh, elgabayan,7.103397,125.596628,,,,,,,,,,,,,
c,,,,,2, Miss you., heychaiisalee,10.603028,124.025405,,,,,,,,,,,,,
v,,,,,2, Chill  man, jaredbestgee,7.087974,125.614972,,,,,,,,,,,,,
c,,,,,2, Good morningggg, cillemt,10.297029,123.87382,,,,,,,,,,,,,
c,,,,,2, @mykimonterola what?, aizelgwapa,10.35469,123.912019,,,,,,,,,,,,,
v,,,,,2, @Jeeeeeybi nprobs, erlynmargaret,7.12228,125.615639,,,,,,,,,,,,,
c,,,,,2, im sad :-(, kamellepzbs,10.31458,123.88587,,,,,,,,,,,,,
d,,,,,2, Sick. Ugn, lenebajamunde,9.305557,123.304881,,,,,,,,,,,,,
o,,,,,2, Nextweek. |m|, hazelfaelnar07,8.474251,124.657296,,,,,,,,,,,,,
c,,,,,2, Some people............., JericaCFDRS,10.302072,123.87719,,,,,,,,,,,,,
v,,,,,2," ""@ Mary's""  "," ""earlenedjic",7.108183,125.6251,,,,,,,,,,,,,
o,,,,,2, False alarm!, ijyan_,8.476777,124.646898,,,,,,,,,,,,,
c,,,,,2, @IViceRylleMoKo psssst?!, im_kharia,10.377938,123.956369,,,,,,,,,,,,,
o,,,,,2, @chexilog hello, RobbyxCarpio,8.474381,124.643983,,,,,,,,,,,,,
o,,,,,2, done\u2705   , jomer142,8.278548,125.002782,,,,,,,,,,,,,
o,,,,,2, Haha ugmaaa, hazelfaelnar07,8.474172,124.657302,,,,,,,,,,,,,
o,,,,,2, akong tiyan!, yammyHIHI,8.459465,124.64341,,,,,,,,,,,,,
o,,,,,2," ""Ambot nlng""      "," ""hazelfaelnar07",8.47425,124.657295,,,,,,,,,,,,,
v,,,,,2, @JerseyBaluyut hahahaha, kathleensenajon,7.301735,125.683695,,,,,,,,,,,,,
c,,,,,2, Short hair(?), TamarahAledo,10.329831,123.882052,,,,,,,,,,,,,
v,,,,,2, Unexpected things, ellaaaveyou,7.077574,125.618978,,,,,,,,,,,,,
v,,,,,2, Dikit dikit!, iamsittichan,7.037013,125.512772,,,,,,,,,,,,,
v,,,,,2, i cannot, andiehuss,7.161878,125.576353,,,,,,,,,,,,,
o,,,,,2, jwu morning, bernardoxchandy,8.469174,124.589496,,,,,,,,,,,,,
d,,,,,2, Afrojack xx, TrinaParane,9.316971,123.304042,,,,,,,,,,,,,
d,,,,,2, @francienekhlyr sa?, supershan26,9.25504,123.29577,,,,,,,,,,,,,
c,,,,,2, @comealongpie thanks :), Gracejlovesyou,10.327993,123.990247,,,,,,,,,,,,,
o,,,,,2, saba oy!, IamSophiaRuiz,8.460496,124.617902,,,,,,,,,,,,,
v,,,,,2, Fangirling. Crayy., itsmecuhlaire,7.305772,125.680225,,,,,,,,,,,,,
o,,,,,2, Laina hahaha, pikopott,8.474651,124.693954,,,,,,,,,,,,,
o,,,,,2, Friends \u2665, _Ainaneninonu,8.236821,124.242935,,,,,,,,,,,,,
c,,,,,2, On Duty. ;), alborbev,10.324986,123.904679,,,,,,,,,,,,,
c,,,,,2, @jinkybelanizo yeapp, imFAYIING,9.949101,123.398953,,,,,,,,,,,,,
v,,,,,2, Trouble- Coldplay, jaredbestgee,7.087981,125.614979,,,,,,,,,,,,,
c,,,,,2, @njlcgarcia gooodorning, JericaCFDRS,10.302061,123.877126,,,,,,,,,,,,,
v,,,,,2, Good night :), dohn28,7.10163,125.585055,,,,,,,,,,,,,
c,,,,,2, @ohallodia Hahahahaha, jieselann,10.312214,123.95712,,,,,,,,,,,,,
o,,,,,2, paita oy, HelloIamRicah,8.476883,124.644692,,,,,,,,,,,,,
v,,,,,2, @hellorosemarie pssst., Alysseeeeey18,7.337973,125.613397,,,,,,,,,,,,,
o,,,,,2, Alexander McQueen, andrea8211999,8.484631,124.664813,,,,,,,,,,,,,
o,,,,,2, Stressing. Tensing., TrixieThing,8.476134,124.647897,,,,,,,,,,,,,
v,,,,,2, \ud83d\ude16, ItsCherryYow,7.065601,125.566274,,,,,,,,,,,,,
v,,,,,2, Pakyo uy, jannieglblng,7.12785,125.661055,,,,,,,,,,,,,
o,,,,,2, Tragic bish, JianEXE,8.504641,124.606473,,,,,,,,,,,,,
o,,,,,2," ""@ambibisha dm""      "," ""hazelfaelnar07",8.47425,124.657295,,,,,,,,,,,,,
v,,,,,2, Great night., iilovecynthia,7.069869,125.602404,,,,,,,,,,,,,
o,,,,,2, Dealer money, andrea8211999,8.484631,124.664813,,,,,,,,,,,,,
v,,,,,2, @gabrielletautho why?, thekingjiim,7.121895,125.627552,,,,,,,,,,,,,
c,,,,,2, Looking rj45!, F_ckitsRED,10.324358,123.884147,,,,,,,,,,,,,
c,,,,,2, Its raining, AdventurerNj,10.265828,123.840391,,,,,,,,,,,,,
o,,,,,2, @vandiexplorer thanks :), butchishere,8.478942,124.737239,,,,,,,,,,,,,
c,,,,,2, Awkwaaaard hahahahaha, karenpastiteo,10.279418,123.860567,,,,,,,,,,,,,
o,,,,,2, \ud83d\udc94, HungJiden,8.486229,124.659264,,,,,,,,,,,,,
o,,,,,2, dabest #ClintPaFanSignPo, blessie_,8.442301,124.621718,,,,,,,,,,,,,
v,,,,,2, 11:11, chrstnjoseph,7.074819,125.58524,,,,,,,,,,,,,
v,,,,,2, Good night !, akosiikeltot,7.13365,125.619991,,,,,,,,,,,,,
o,,,,,2, Spelling complete :), SugJASEtion,8.459451,124.617853,,,,,,,,,,,,,
c,,,,,2, Wa sa, wphalfweirdope,10.318923,123.908424,,,,,,,,,,,,,
o,,,,,2, IDK HAHA, hazelfaelnar07,8.474172,124.657302,,,,,,,,,,,,,
o,,,,,2, Goodmorning!!! #gv, mooomai729,8.474907,124.644427,,,,,,,,,,,,,
o,,,,,2, Gago oh, VistaAllen28,8.473293,124.645101,,,,,,,,,,,,,
d,,,,,2, Drake xx, TrinaParane,9.317004,123.304016,,,,,,,,,,,,,
o,,,,,2," ""*coughs* hahahaha""      "," ""hazelfaelnar07",8.47425,124.657295,,,,,,,,,,,,,
o,,,,,2, Haaay paaa, Shainafrancis,8.44725,124.644352,,,,,,,,,,,,,
o,,,,,2, @nicoleloreful why?, mithyaaat,8.825325,125.103733,,,,,,,,,,,,,
d,,,,,2, Bungisngis. Hahahah, iAmSuperNhan,9.285523,123.290888,,,,,,,,,,,,,
v,,,,,2, not nice, andiehuss,7.161878,125.576353,,,,,,,,,,,,,
c,,,,,2, So down, jlouissa,10.272876,123.85738,,,,,,,,,,,,,
o,,,,,2, Table tennis, Shainafrancis,8.44725,124.644352,,,,,,,,,,,,,
c,,,,,2, Simbako lord, densaiii,10.304296,123.874081,,,,,,,,,,,,,
o,,,,,2, Mahay mahay, Shainafrancis,8.44725,124.644352,,,,,,,,,,,,,
o,,,,,2, Good morning :), NicolodeanLuna,8.249276,124.266863,,,,,,,,,,,,,
o,,,,,2, NW: Automata, marknaive,8.44128,124.623149,,,,,,,,,,,,,
v,,,,,2," ""@Cj_xoxo14 whoooo""  "," ""annasown",7.144947,125.652139,,,,,,,,,,,,,
c,,,,,2, @archquiseo eheeeeeem, iamKATTLEYAANNE,10.595201,124.01787,,,,,,,,,,,,,
c,,,,,2, @Jojithejap jerk, ihajime16_,10.332057,123.948808,,,,,,,,,,,,,
v,,,,,2, Good night :), homeemalone,7.078538,125.608822,,,,,,,,,,,,,
c,,,,,2, check one, JustinSuan,10.354141,123.91496,,,,,,,,,,,,,
c,,,,,2, @bryllyou dota, clydekevinvevo,10.307289,123.899221,,,,,,,,,,,,,
v,,,,,2, Gutom ako, renzynicole,7.10378,125.603165,,,,,,,,,,,,,
o,,,,,2, Icon :) haha, hazelfaelnar07,8.474251,124.657296,,,,,,,,,,,,,
v,,,,,2, Clocks- Coldplay, jaredbestgee,7.087975,125.614961,,,,,,,,,,,,,
d,,,,,2, ulan pls, xxMAIRAA,9.344827,123.290379,,,,,,,,,,,,,
o,,,,,2, annoying af, IkkinOnFire,8.443281,124.630329,,,,,,,,,,,,,
c,,,,,2, Sweater weather!, GaryReforeal,10.308641,124.015164,,,,,,,,,,,,,
o,,,,,2, Wanna bet?, HungJiden,8.486229,124.659264,,,,,,,,,,,,,
c,,,,,2, Skypeday Monday!, LaineRuth,10.448759,124.010098,,,,,,,,,,,,,
v,,,,,2, hitman reborn!!!, ereeekjan,7.105225,125.630776,,,,,,,,,,,,,
v,,,,,2, @riogrrrande salig, Cliiiyuuu,7.069706,125.606349,,,,,,,,,,,,,
v,,,,,2, happy 3k, shoveey,7.06929,125.615863,,,,,,,,,,,,,
o,,,,,2, Good morning:-), benjiesmanuel,8.485833,124.631658,,,,,,,,,,,,,
c,,,,,2, Eh morning, QuishaAyaay,10.389526,123.980859,,,,,,,,,,,,,
v,,,,,2, luv u, Cliiiyuuu,7.069706,125.606349,,,,,,,,,,,,,
c,,,,,2, Fuck pamaol, KintaroMiyagi4,10.284815,123.966741,,,,,,,,,,,,,
o,,,,,2, Goodmorning. \u263a, TheeAlyssaCinco,8.476301,124.656244,,,,,,,,,,,,,
v,,,,,2, @judahdidadi yeserrr, kathleennonnggg,7.099491,125.607724,,,,,,,,,,,,,
v,,,,,2, @tuttisibor PAGKAON!, omgitsyohanna,7.068812,125.613067,,,,,,,,,,,,,
c,,,,,2, LIPSING! HAHAHAHAHAHAHA, imangeliG,10.248177,123.803025,,,,,,,,,,,,,
o,,,,,2," ""Good morning!""      "," ""annoyingmuhyan",8.482528,124.644924,,,,,,,,,,,,,
o,,,,,2, WHY NOW?!, heydjar,8.239507,124.247903,,,,,,,,,,,,,
c,,,,,2, Done voting, jecillelovers16,10.289285,123.856894,,,,,,,,,,,,,
c,,,,,2, Reality sucks, reaaalala,10.293589,123.897496,,,,,,,,,,,,,
c,,,,,2, Bye hair, TamarahAledo,10.329831,123.882051,,,,,,,,,,,,,
c,,,,,2," ""Happy fiesta!"" "," ""iAKOme_dane",10.302589,123.870103,,,,,,,,,,,,,
o,,,,,2, Fork Liempo, Miko_Aracid,8.482979,124.644654,,,,,,,,,,,,,
o,,,,,2, textra napd :), itsmegsayon,8.508676,124.761179,,,,,,,,,,,,,
c,,,,,2, Goodnight earth....., iamfrances101,10.368552,123.929437,,,,,,,,,,,,,
o,,,,,2, Life sucks, rapisonfire,8.461228,124.617881,,,,,,,,,,,,,
o,,,,,2," ""Good night :)"" "," ""JeiiPitch",8.510288,124.775973,,,,,,,,,,,,,
v,,,,,2, So cold, imKathPascua,7.072616,125.613287,,,,,,,,,,,,,
c,,,,,2, Cold morning, kareeenpooo,10.333618,123.897544,,,,,,,,,,,,,
d,,,,,2, Too hyped, nicepantaleta,9.328426,123.299546,,,,,,,,,,,,,
v,,,,,2, Goodnight \u2665, thirteenredcats,7.115044,125.475986,,,,,,,,,,,,,
c,,,,,2, @ChristineLoveCD hhahhahahah!!, kishahahaha_,10.308753,123.905414,,,,,,,,,,,,,
v,,,,,2, Streetfoods pleaseeeee, armiesamaniego,7.189046,125.462907,,,,,,,,,,,,,
o,,,,,2, Oh Sunrise.. :-), adiksayoSARAHG,8.482062,124.632214,,,,,,,,,,,,,
o,,,,,2, @labinutsd yeaah :), _Ainaneninonu,8.236821,124.242936,,,,,,,,,,,,,
o,,,,,2, Unsaon mani :((((:(((, gualbertopamela,8.441658,124.621749,,,,,,,,,,,,,
c,,,,,2, Weird dream., ejchua1995,10.296764,123.904715,,,,,,,,,,,,,
o,,,,,2, October 9, hazelfaelnar07,8.474172,124.657302,,,,,,,,,,,,,
o,,,,,2, Miguel \u2764, behappyfaith,8.524857,124.570189,,,,,,,,,,,,,
c,,,,,2, Dem bitch, DuaneGenayas,10.251726,123.863032,,,,,,,,,,,,,
o,,,,,2, I will :)   , kyayagurl,8.819396,125.097722,,,,,,,,,,,,,
v,,,,,2," ""Study nlg""  "," ""PercivalGlen",7.077594,125.602104,,,,,,,,,,,,,
o,,,,,2, @msThereIs SURE :), AkouhLeeki,8.569436,124.47417,,,,,,,,,,,,,
o,,,,,2, fueled up, jkdgm25,8.483131,124.658897,,,,,,,,,,,,,
d,,,,,2, Hello  Sembreak., theandreaninon,9.311253,123.307565,,,,,,,,,,,,,
o,,,,,2, Ugly Duckling - -, raiilebohn,8.239326,124.241638,,,,,,,,,,,,,
v,,,,,2, Jah love, paowiieekzzz,7.110522,125.632064,,,,,,,,,,,,,
c,,,,,2, What happen, jensenafrans,10.385789,123.916294,,,,,,,,,,,,,
c,,,,,2, @haniiika LIT?, TrishaMarts,10.307161,123.895071,,,,,,,,,,,,,
v,,,,,2, @marxallana results?, sixelatomojam,7.073282,125.61249,,,,,,,,,,,,,
v,,,,,2, Goin' abreeza, shemAmp,7.053247,125.596161,,,,,,,,,,,,,
v,,,,,2, Setting limits., QueenofSecretss,7.063263,125.597061,,,,,,,,,,,,,
c,,,,,2, Goodmorning guys :*, Bella18_licious,10.301785,123.888771,,,,,,,,,,,,,
o,,,,,2, Last wish~, hazelfaelnar07,8.474251,124.657296,,,,,,,,,,,,,
o,,,,,2, Laundry time, JuliaEpie,8.252413,124.268074,,,,,,,,,,,,,
v,,,,,2, anyare sayo?, JoPaoMarPog,7.050765,125.565914,,,,,,,,,,,,,
c,,,,,2, @RGoBui 100000000000, wellatwentytwo,10.352199,123.913821,,,,,,,,,,,,,
o,,,,,2," ""bipolar \u26a1""      "," ""mergeeeel",8.240255,124.246877,,,,,,,,,,,,,
v,,,,,2, @timscorpz atlast, michaelcabe18,7.088758,125.616677,,,,,,,,,,,,,
o,,,,,2," ""@BerryDaPlatypus wtf?????"" "," ""WuJinDota",8.468796,124.646415,,,,,,,,,,,,,
v,,,,,2, Sociology 111, imKathPascua,7.072644,125.613283,,,,,,,,,,,,,
o,,,,,2, Remix harthart :'))), AshleyLeyashh,8.507294,124.643748,,,,,,,,,,,,,
o,,,,,2, Idk. Ewaaan, hazelfaelnar07,8.473311,124.657606,,,,,,,,,,,,,
o,,,,,2, @ilovearjulene replied :), kattalita,8.466371,124.646052,,,,,,,,,,,,,
v,,,,,2, @julscarorocan char, jaredbestgee,7.087985,125.614957,,,,,,,,,,,,,
o,,,,,2, Omg brownout, bernardoxchandy,8.469174,124.589496,,,,,,,,,,,,,
v,,,,,2, tae bo, ChelseCabrera,7.140099,125.586736,,,,,,,,,,,,,
c,,,,,2, @frightensimple hmm, xhristian06,10.298607,123.89907,,,,,,,,,,,,,
o,,,,,2, 2 nlang :)   , annepacaldo,8.474887,124.64577,,,,,,,,,,,,,
v,,,,,2, @jingjinglim13 photoshop?, captainxiah,7.124869,125.614255,,,,,,,,,,,,,
c,,,,,2, uh-oh., krhixna,10.369403,123.928741,,,,,,,,,,,,,
c,,,,,2, \ud83d\ude1e, jobhelaxxi,10.303542,123.899866,,,,,,,,,,,,,
c,,,,,2, @brianna_mackay AHAHAHA, RhiannaBliss,10.302172,123.904514,,,,,,,,,,,,,
o,,,,,2, Hang over, rapisonfire,8.461223,124.617874,,,,,,,,,,,,,
c,,,,,2, Good Morningg ! :), JimsAJGuido25,10.387724,123.98634,,,,,,,,,,,,,
o,,,,,2, @gumilaogeoia ahermmmsss, pamela_olaguera,8.4839,124.651192,,,,,,,,,,,,,
c,,,,,2, @EmmanAguilar 2pm, Gavsilla,10.293023,123.894657,,,,,,,,,,,,,
c,,,,,2, Shet kaluod, heychaiisalee,10.603092,124.025339,,,,,,,,,,,,,
v,,,,,2, Y ni, tonchidy,7.112942,125.605847,,,,,,,,,,,,,
o,,,,,2, Spotify feels, GrachelleMende,8.438431,124.622509,,,,,,,,,,,,,
o,,,,,2, @vanesaborjaa okay :*, lylemadrid,8.450183,124.623795,,,,,,,,,,,,,
c,,,,,2, @christygahuman yes, cillemt,10.29703,123.87382,,,,,,,,,,,,,
o,,,,,2," ""Grabi kalamig""      "," ""ailsanchez",8.240245,124.243019,,,,,,,,,,,,,
d,,,,,2, Yay Rizza!!!!, reginebenedicte,9.515008,123.159515,,,,,,,,,,,,,
o,,,,,2, Kadto lge!, hazelfaelnar07,8.474251,124.657296,,,,,,,,,,,,,
c,,,,,2," ""@mattlabial haaaaaaaaaaaaa??~"" "," ""DanaDiadem",10.272716,123.848908,,,,,,,,,,,,,
o,,,,,2, Ay kadugaaaay!, hazelfaelnar07,8.474251,124.657296,,,,,,,,,,,,,
o,,,,,2, badadaai :* @patterflyyy, khaylabells,8.482919,124.663895,,,,,,,,,,,,,
o,,,,,2, @PrinceVinceCute why?, realkerwin,8.473249,124.652225,,,,,,,,,,,,,
o,,,,,2, Good night :)), mcgomez_11,8.243017,124.2436,,,,,,,,,,,,,
v,,,,,2, naks bebang, omgitsyohanna,7.068812,125.613067,,,,,,,,,,,,,
v,,,,,2, @UnkabogableBaby luhh, VKmylabss,7.087144,125.611906,,,,,,,,,,,,,
o,,,,,2, Yay makagoodvibes, Shainafrancis,8.44725,124.644352,,,,,,,,,,,,,
v,,,,,2, Goodnanights zzzz..., jinimi16,7.05578,125.592893,,,,,,,,,,,,,
v,,,,,3," ""Girls - 1975 #np""  "," ""guibz11",7.092028,125.579869,,,,,,,,,,,,,
o,,,,,3," ""ill be fine"," ""mithyaaat",8.825323,125.103734,,,,,,,,,,,,,
v,,,,,3," ""missing my friends""  "," ""AnthonyAlladin",7.059512,125.59702,,,,,,,,,,,,,
v,,,,,3," ""@lauralparaque_ bio\u2661""  "," ""janinebernardox",7.041622,125.536784,,,,,,,,,,,,,
v,,,,,3," ""kodaline \ud83d\ude0d""  "," ""AyamaPrincess",7.321327,125.678924,,,,,,,,,,,,,
v,,,,,3," ""@eloisabramirez \ud83d\ude3d""  "," ""HiGabut",7.104066,125.621169,,,,,,,,,,,,,
o,,,,,3," ""Good morning holidays :)"," ""pjNESTY",8.531643,124.751635,,,,,,,,,,,,,
o,,,,,3," ""@deeyanana hahaha kakulba"," ""tikimatsura",8.647844,124.757654,,,,,,,,,,,,,
v,,,,,3, The moon \u2764, iannetheyummy,7.053192,125.563266,,,,,,,,,,,,,
c,,,,,3, Steal my girl \/\/, kathlynnmae,10.397533,123.921389,,,,,,,,,,,,,
v,,,,,3, Goodmorning jwu hihihi: ), majaBingka,7.078089,125.608191,,,,,,,,,,,,,
c,,,,,3, Bang \ue113\ue311, cherraaaay,10.315395,123.891815,,,,,,,,,,,,,
c,,,,,3, @ChristineLoveCD hahahaha opo!, kishahahaha_,10.308754,123.905458,,,,,,,,,,,,,
o,,,,,3," ""polymedic medical plaza"" "," ""BEALOGYii",8.502965,124.627113,,,,,,,,,,,,,
v,,,,,3, Hala two wives!!, knogra,7.05404,125.569984,,,,,,,,,,,,,
v,,,,,3, will sleep. Goodnight :), DanicaCanuto,7.112516,125.618947,,,,,,,,,,,,,
v,,,,,3, @CjQuines24 gamay hahaha, jashiiyn,7.311898,125.687363,,,,,,,,,,,,,
c,,,,,3, @cebguy dm sent, libogskipervee,10.349407,123.913576,,,,,,,,,,,,,
o,,,,,3, @marcoalmira *\ud83d\ude02, Kikiiiiing,8.489976,124.647591,,,,,,,,,,,,,
v,,,,,3, @Joyce_DPM pak! Hahaha, chesel,7.114311,125.492159,,,,,,,,,,,,,
c,,,,,3, WOW MGA HAYAHAY, therealcathy,10.309113,123.895136,,,,,,,,,,,,,
c,,,,,3, Memories \ud83d\ude22, ihajime16_,10.332057,123.948808,,,,,,,,,,,,,
o,,,,,3, Isoga oy hahahaha, JianEXE,8.504641,124.606474,,,,,,,,,,,,,
o,,,,,3, Da da da, Shainafrancis,8.44725,124.644352,,,,,,,,,,,,,
v,,,,,3, Thankyou Lord!!!! \u2020, meneahuh,7.051602,125.525494,,,,,,,,,,,,,
c,,,,,3, @eshramimi11 bigtiii haha, Khakhaii22,10.301236,123.897841,,,,,,,,,,,,,
c,,,,,3, Followback po @sofiaandress, reesealyana,10.239672,123.823313,,,,,,,,,,,,,
c,,,,,3, Nganong cold kaaaaa, jensenafrans,10.385757,123.916294,,,,,,,,,,,,,
c,,,,,3, Not feeling well -.-   , jhotalks,10.300757,123.891489,,,,,,,,,,,,,
o,,,,,3, You &gt; sleep, carolinesneri,8.467275,124.648779,,,,,,,,,,,,,
o,,,,,3, Boring kaaaayo :3, aksehcrosario,8.302229,124.267922,,,,,,,,,,,,,
d,,,,,3, 28S \ud83d\ude02, clairerosillo07,9.313211,123.275856,,,,,,,,,,,,,
v,,,,,3, @Jeeeeeybi sge haha, erlynmargaret,7.122502,125.615695,,,,,,,,,,,,,
v,,,,,3, 11:11 everything, carlooocamarao,7.112525,125.642917,,,,,,,,,,,,,
o,,,,,3, Tell me why?, HungJiden,8.486229,124.659264,,,,,,,,,,,,,
o,,,,,3," ""Good morning \u26c5""      "," ""clairysadicony",8.509313,124.754918,,,,,,,,,,,,,
o,,,,,3, day one today :)))))))), dimplesrellama,8.489074,124.602134,,,,,,,,,,,,,
v,,,,,3, @clairejuneth Noooo hahahaha., Yemapobii,7.071061,125.60346,,,,,,,,,,,,,
c,,,,,3, @micowavee kita mana, clydekevinvevo,10.307289,123.899221,,,,,,,,,,,,,
v,,,,,3, Absent mode LOL, leaxdelacruz,7.089262,125.628276,,,,,,,,,,,,,
v,,,,,3, @berryjaamms tuuuug Joez, mrlkntncsr,7.114835,125.602176,,,,,,,,,,,,,
o,,,,,3, Raining so hard., TrixieThing,8.476754,124.646614,,,,,,,,,,,,,
c,,,,,3, WOW MGA HAYAHAGHY, therealcathy,10.309113,123.895136,,,,,,,,,,,,,
c,,,,,3, bad zarmie  bad! :-(  , zarmiePS,9.862463,123.842153,,,,,,,,,,,,,
v,,,,,3, Reading book 2., joaniiiecake,7.083742,125.608539,,,,,,,,,,,,,
c,,,,,3, Okay maligo nko, elfayelibusteri,10.297273,123.882789,,,,,,,,,,,,,
o,,,,,3, PAYDAY!!! \ud83d\ude01, jkdgm25,8.494711,124.626096,,,,,,,,,,,,,
c,,,,,3, Good Morning \u2600, thewalkingcandy,10.333321,123.946029,,,,,,,,,,,,,
d,,,,,3, out of sympathy, VincentPauIcao,9.255039,123.295771,,,,,,,,,,,,,
c,,,,,3, JaDine CharDawn Teleserye, TheCarylleRamos,10.292765,123.874823,,,,,,,,,,,,,
o,,,,,3, HAHAHAHAHA \ud83d\ude02, bernardoxchandy,8.487088,124.639035,,,,,,,,,,,,,
o,,,,,3, @iamBedjo okay-uh ;), imeesyoouu,8.248046,124.247443,,,,,,,,,,,,,
v,,,,,3, @BorisIvanDee buang. hahaa, jasisminee,7.106695,125.623361,,,,,,,,,,,,,
o,,,,,3, PMO &lt;\/\/3, test3kols,8.632841,124.763925,,,,,,,,,,,,,
v,,,,,3," ""Magandang Gabi Davao!""  "," ""AlforqueFrance",7.072439,125.618746,,,,,,,,,,,,,
c,,,,,3, @Jhiade crystal... Haha, RusselGregory1,10.337154,123.909984,,,,,,,,,,,,,
c,,,,,3, Morning \ud83d\ude0a, Binaaaat,10.250556,123.791623,,,,,,,,,,,,,
v,,,,,3, idgaf \ud83c\udf35, yajjsrndpty,7.0711,125.614856,,,,,,,,,,,,,
c,,,,,3, @ancpadilla musta FF?, carlbautista3,10.312671,123.91868,,,,,,,,,,,,,
o,,,,,3, @thepeebybacalso aiysh hahaha, justhewayouNARD,8.437693,124.62446,,,,,,,,,,,,,
v,,,,,3, @Jeeeeeybi kailn mn?, erlynmargaret,7.122058,125.615582,,,,,,,,,,,,,
v,,,,,3, Jealous. Mad. Sad., mackythewise,7.057528,125.579514,,,,,,,,,,,,,
c,,,,,3, The great escape, angelicasors,10.322517,123.928569,,,,,,,,,,,,,
c,,,,,3, @TheophaneMary unsay reed?, clydekevinvevo,10.307289,123.899221,,,,,,,,,,,,,
v,,,,,3, Hnd pag pilita, tonchidy,7.112942,125.605847,,,,,,,,,,,,,
v,,,,,3, @VGuillano haha. luoy, yamikaaaa,7.065319,125.613336,,,,,,,,,,,,,
o,,,,,3, Good morning  saturday! :), yzagurl,8.485496,124.649482,,,,,,,,,,,,,
v,,,,,3, @millevilbar dili gud., elgabayan,7.103397,125.596628,,,,,,,,,,,,,
v,,,,,3, @JerseyBaluyut ayna hahaha, kathleensenajon,7.302263,125.684161,,,,,,,,,,,,,
v,,,,,3, Goodnight \ud83d\ude34, rmlnfms,7.132072,125.62464,,,,,,,,,,,,,
o,,,,,3, At lola's :) :) ), sunflowerrrr_,8.316364,124.787947,,,,,,,,,,,,,
c,,,,,3, Now Watching: Lucy, themightyjames,10.346555,123.914521,,,,,,,,,,,,,
o,,,,,3, still here HAHAHA, piggynaaa,8.471099,124.643892,,,,,,,,,,,,,
o,,,,,3, Nah di pwdeeee, hazelfaelnar07,8.474251,124.657296,,,,,,,,,,,,,
v,,,,,3, @nicolediez calculus pakyu, chiopeach,7.101447,125.604126,,,,,,,,,,,,,
o,,,,,3, Good morning\u263a, Castrojocelle,8.489997,124.631667,,,,,,,,,,,,,
o,,,,,3, Asleep ba siya., TrixieThing,8.478065,124.644652,,,,,,,,,,,,,
c,,,,,3, bad zarmie  bad!  , zarmiePS,9.869771,123.838517,,,,,,,,,,,,,
v,,,,,3, @gelaiitots manghod nmo?, jeremyramiterre,7.072435,125.612954,,,,,,,,,,,,,
o,,,,,3, @Yvannaaaaaaaaa MORNING! :D, AkouhLeeki,8.569436,124.474169,,,,,,,,,,,,,
o,,,,,3, @juncipriano Shoutout! Hahahaha, adiksayoSARAHG,8.480258,124.631585,,,,,,,,,,,,,
c,,,,,3," Just woooooke up. ==\""", JericaCFDRS,10.302051,123.877126,,,,,,,,,,,,,
o,,,,,3, @roystewartvalle joboy moi, BlueReese,8.624949,124.453587,,,,,,,,,,,,,
c,,,,,3, Stretching kadyot haha, ishabellalove_,10.305749,124.002825,,,,,,,,,,,,,
v,,,,,3, @AliDeAwesome to what?, thekingjiim,7.121895,125.627552,,,,,,,,,,,,,
v,,,,,3, Hoy pls work, aaarnica,7.081565,125.601145,,,,,,,,,,,,,
c,,,,,3, City fvkn tour, Julialmighty,10.289143,123.954435,,,,,,,,,,,,,
o,,,,,3, @FelrodChristian hi nurse :*, TheStanAnderson,8.5068,124.757016,,,,,,,,,,,,,
o,,,,,3, Gutom na ako.. -.-, adiksayoSARAHG,8.480258,124.631585,,,,,,,,,,,,,
v,,,,,3, NW; THE GIFTED, RiyisKathey,7.042983,125.57404,,,,,,,,,,,,,
v,,,,,3, Call me maybe, likeaprettyboss,7.092583,125.614001,,,,,,,,,,,,,
v,,,,,3, @Pyke_Matus rich kid, EroSheeran,7.14688,125.662063,,,,,,,,,,,,,
v,,,,,3, @MaarcSteven oo huhuhuh, cerbodiana,7.110869,125.641193,,,,,,,,,,,,,
d,,,,,3, @SpectrumPH @kaskade When?!, nicepantaleta,9.327628,123.29946,,,,,,,,,,,,,
o,,,,,3," ""Okay"" "" bye na""     "," ""DyanJenica",8.473579,124.674411,,,,,,,,,,,,,
